ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
93203,11,2015,Elec- Residential,Y,4647.00,1809999.00,389.00
93204,11,2015,Elec- Agricultural,Y,0.00,0.00,
93204,11,2015,Elec- Commercial,Y,0.00,0.00,
93204,11,2015,Elec- Industrial,Y,0.00,0.00,
93204,11,2015,Elec- Residential,N,2275.00,1004947.00,442.00
93206,11,2015,Elec- Agricultural,Y,0.00,0.00,
93206,11,2015,Elec- Commercial,Y,0.00,0.00,
93206,11,2015,Elec- Industrial,Y,0.00,0.00,
93206,11,2015,Elec- Residential,N,521.00,330399.00,634.00
93210,11,2015,Elec- Agricultural,Y,0.00,0.00,
93210,11,2015,Elec- Commercial,Y,0.00,0.00,
93210,11,2015,Elec- Industrial,Y,0.00,0.00,
